Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
8,172.032,175.709,158.08,168.632,77.888,155.925,161.095,131.605,67.491,184.613,160.799,137.627,205.981,140.385,46.58,131.039,193.418,185.706,36.815,138.627
8,173.962,175.93,162.77,170.953,86.406,166.547,171.354,141.367,70.915,188.239,159.775,139.61,205.027,139.466,43.221,129.243,190.69,184.107,28.615,134.414
8,172.651,176.641,158.053,169.224,83.588,167.768,171.352,140.843,68.647,181.497,157.026,135.684,200.107,134.796,47.584,127.469,194.723,188.77,29.002,137.5
9,185.545,189.895,152.835,176.067,107.017,182.681,176.029,155.287,69.885,186.387,146.769,134.287,203.515,140.292,45.376,129.704,201.47,195.197,21.927,139.663
9,181.994,187.188,151.366,173.566,106.514,189.227,185.686,160.466,70.6,185.074,149.773,135.325,201.49,138.923,43.087,127.811,187.075,182.528,23.961,131.16
9,177.485,183.903,154.314,171.874,104.595,175.397,170.124,149.997,73.063,186.81,151.444,137.299,197.447,135.185,42.013,124.861,185.841,181.98,20.242,129.528
9,179.257,185.392,154.675,173.148,110.052,191.075,185.932,162.388,73.61,188.674,150.499,137.708,199.061,136.028,42.355,125.717,188.068,183.663,24.632,132.096
9,180.101,185.086,150.292,171.837,102.91,179.937,172.008,151.716,76.001,194.924,153.155,141.263,209.374,144.949,39.874,131.496,199.417,193.261,21.302,138.105
9,172.322,176.435,149.465,165.994,102.02,180.776,174.197,152.381,69.405,186.944,147.493,134.458,200.748,137.266,42.114,126.56,178.765,173.608,21.762,124.773
9,175.564,181.643,152.603,169.946,103.141,181.635,173.895,153.002,67.447,184.601,144.94,132.245,199.048,136.162,41.254,125.348,194.604,189.088,20.871,134.779
9,175.02,178.484,152.343,168.518,102.811,178.903,169.95,150.631,74.044,193.292,151.671,139.609,197.968,135.388,41.711,124.975,189.419,185.374,21.775,132.305
9,178.096,181.179,155.392,171.404,99.227,178.753,173.811,150.545,72.452,186.31,150.405,136.508,211.014,146.376,39.971,132.502,179.898,174.76,23.395,126.093
9,176.678,181.618,156.499,171.509,83.681,154.414,149.218,129.089,76.031,197.622,155.761,143.027,209.832,145.845,41.921,132.717,195.57,190.783,24.574,136.999
