Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
6,181.545,182.922,211.258,192.013,110.58,183.606,201.915,165.243,129.349,204.256,32.393,122.008,213.617,151.908,76.539,147.386,215.019,189.254,28.076,144.077
6,176.575,178.253,206.094,187.026,106.672,189.709,211.745,169.43,133.55,210.339,32.804,125.59,212.18,150.119,71.384,144.61,215.897,189.759,28.435,144.667
6,183.889,186.519,215.66,195.31,114.284,193.521,212.477,173.363,128.898,205.473,33.468,122.683,209.598,149.781,71.413,143.638,207.798,181.519,25.405,138.235
6,181.382,184.052,213.3,192.877,114.698,196.913,215.759,175.75,134.305,210.545,33.423,126.122,207.172,146.55,69.452,141.116,218.882,192.856,29.67,147.092
6,185.486,187.685,216.566,196.605,101.688,186.703,206.124,164.814,124.467,199.699,31.422,118.607,210.795,149.622,75.116,145.203,222.584,197.536,30.619,150.213
6,182.235,184.56,213.214,193.352,91.934,182.78,203.245,159.281,134.608,210.105,32.491,125.766,196.405,139.196,69.97,135.207,213.996,187.909,27.902,143.239
6,179.668,181.607,209.69,190.416,94.268,184.399,207.796,162.245,128.125,206.331,32.875,122.525,210.999,149.965,76.846,145.973,209.899,184.007,26.13,139.994
6,180.123,181.658,210.523,190.868,103.976,191.43,210.596,168.613,125.951,200.386,31.985,119.495,212.634,150.764,77.339,146.903,212.389,186.253,27.261,141.934
6,177.478,179.222,207.144,188.005,102.876,191.961,211.724,168.798,135.588,213.257,32.939,127.266,210.694,149.615,76.588,145.659,216.047,190.188,28.642,144.902
6,179.935,182.72,212.52,191.588,105.207,187.873,206.958,166.647,139.503,215.894,35.157,130.191,211.318,150.268,75.356,145.66,210.678,185.456,26.153,140.742
6,170.053,173.076,202.142,181.695,111.675,185.923,203.025,166.718,126.581,203.298,34.831,121.628,214.619,153.093,76.153,147.992,214.987,188.989,28.248,144.021
6,179.686,182.207,210.898,190.93,115.747,194.042,211.649,173.735,132.743,206.553,33.545,124.269,207.761,146.97,70.52,141.801,216.722,191.155,28.814,145.516
6,180.691,181.907,210.373,191.054,105.837,187.75,206.896,166.798,132.095,207.724,32.789,124.211,213.271,151.482,76.527,147.149,208.309,182.47,25.516,138.757
6,177.054,178.69,206.602,187.556,107.917,193.292,212.33,171.161,127.411,201.165,32.065,120.231,209.767,148.255,75.503,144.496,211.866,185.857,26.974,141.535
6,184.048,186.336,215.155,195.219,105.307,187.938,206.995,166.713,139.618,215.884,34.801,130.113,209.605,148.725,73.78,144.09,212.991,186.854,27.572,142.452
6,179.371,181.188,209.429,190.06,112.086,187.058,204.637,167.807,136.756,213.35,33.161,127.749,214.163,151.957,75.888,147.376,215.777,189.75,28.373,144.583
6,186.173,187.964,216.859,197.063,111.124,184.215,201.249,165.415,116.678,191.917,25.818,111.532,220.71,159.034,80.176,153.312,208.25,181.734,25.267,138.414
6,178.941,181.049,210.22,190.099,112.6,191.142,208.986,170.862,113.906,188.137,24.929,109.062,205.58,145.571,69.973,140.405,204.868,178.899,24.283,136.04
6,178.427,180.222,208.214,189.026,100.956,172.221,190.141,154.32,126.653,201.732,32.589,120.413,216.093,154.123,76.459,148.928,216.302,190.44,28.555,145.05
6,179.43,181.408,209.674,190.223,91.42,180.171,201.06,157.566,129.134,203.145,32.715,121.656,222.708,160.454,78.832,153.976,214.388,188.498,27.918,143.549
6,181.179,185.019,215.566,193.697,95.797,185.382,205.461,162.187,133.455,208.745,34.265,125.505,209.963,149.098,74.302,144.503,221.487,195.913,30.422,149.231
6,179.041,180.69,209.437,189.821,85.893,176.101,198.002,153.35,131.555,205.562,33.752,123.631,212.976,150.578,75.019,146.221,213.907,187.689,27.77,143.08
6,180.556,182.686,211.071,191.47,86.524,177.544,199.202,154.428,141.185,218.417,35.765,131.777,212.006,150.464,75.019,145.859,210.165,184.297,26.205,140.192
6,181.068,184.252,214.716,193.106,93.444,187.502,208.432,163.109,127.826,204.289,32.483,121.612,206.069,146.318,74.195,142.206,204.896,178.801,24.304,136.008
6,176.508,180.372,211.166,189.157,113.909,191.234,209.477,171.424,139.059,215.264,34.666,129.666,214.186,152.786,76.301,147.798,204.527,178.475,24.094,135.712
6,182.096,184.275,212.187,192.941,105.645,188.181,207.585,167.112,130.298,205.45,32.654,122.819,217.143,154.733,77.882,149.963,207.263,181.575,25.104,137.978
6,173.15,176.081,205.744,184.873,113.857,197.143,215.714,175.528,135.655,210.645,35.069,127.115,211.201,149.611,74.485,145.127,203.554,178.113,23.612,135.128
6,178.394,180.075,208.417,189.052,89.733,180.15,201.533,157.155,135.147,210.96,35.108,127.079,213.282,152.598,76.543,147.528,206.943,181.141,24.659,137.573
6,185.766,187.02,216.086,196.435,81.149,173.532,196.554,150.439,133.015,209.564,34.541,125.76,214.729,152.356,76.49,147.904,216.247,190.848,28.346,145.106
6,186.759,188.671,217.663,197.749,89.34,180.953,202.391,157.551,122.504,197.863,30.558,117.061,214.068,151.971,73.995,146.71,203.278,176.846,23.741,134.636
6,171.978,174.994,204.112,183.624,155.989,104.525,193.028,212.696,122.957,198.285,29.192,116.905,193.86,138.204,61.173,131.099,210.759,184.844,26.439,140.656
7,180.557,182.512,207.297,190.333,114.614,189.732,204.48,169.727,131.084,206.406,30.699,122.738,209.126,149.511,72.244,143.695,203.828,177.718,23.691,135.103
7,175.955,178.533,203.466,186.125,89.453,190.649,210.454,163.402,131.587,204.503,30.022,122.005,218.637,155.427,73.936,149.243,201.087,175.662,22.396,133.106
7,181.312,183.451,207.805,191.016,84.761,185.357,205.536,158.448,128.753,206.288,30.548,121.933,210.363,148.976,71.531,143.693,201.546,176.105,22.435,133.417
7,178.932,180.826,204.556,188.211,66.993,171.405,194.48,144.334,131.52,211.613,32.539,125.302,208.981,149.394,72.438,143.634,213.179,188.043,26.752,142.6
7,179.464,181.883,206.833,189.585,89.32,184.785,203.519,159.123,128.302,205.536,30.056,121.355,200.458,142.095,70.669,137.671,208.515,183.137,25.298,138.97
7,179.253,181.733,206.379,189.301,96.42,186.003,205.844,162.674,132.944,209.231,29.938,124.047,207.67,146.712,73.46,142.608,209.822,184.163,25.797,139.889
7,181.839,183.939,208.347,191.491,79.153,179.955,201.186,153.308,132.624,209.484,29.944,124.024,211.642,149.766,74.857,145.466,207.491,182.421,24.655,138.199
7,183.828,186.241,211.582,194.053,91.16,187.942,206.738,161.84,133.814,207.798,31.126,124.253,215.712,153.58,76.029,148.502,202.051,176.717,22.637,133.865
7,182.752,184.235,208.325,191.94,75.611,179.035,201.816,152.143,129.923,205.825,30.45,122.061,215.193,153.003,74.122,147.478,218.165,192.94,28.563,146.498
7,185.413,187.194,211.97,195.041,81.526,181.688,202.659,155.169,132.766,210.381,31.278,124.822,212.704,152.134,76.19,147.069,205.773,180.291,24.242,136.795
7,165.664,169.966,195.402,177.101,86.941,185,204.164,158.595,138.424,215.389,31.558,128.453,210.394,150.967,71.589,144.403,212.666,187.276,26.714,142.162
7,170.312,177.657,206.275,184.707,92.552,181.807,200.497,158.227,130.431,208.715,30.608,123.335,213.943,152.097,74.413,146.877,211.399,185.34,26.483,141.039
7,176.985,180.043,206.118,187.857,77.212,178.048,201.263,152.213,137.158,214.065,30.207,127.13,215.085,152.987,74.218,147.44,209.316,183.335,25.721,139.43
7,184.005,187.331,213.757,195.229,81.859,184.502,206.387,157.47,135.678,212.044,31.273,126.319,209.022,148.381,69.702,142.456,205.817,180.108,24.118,136.695
7,169.4,173.707,200.424,181.334,85.5,182.41,202.324,156.662,131.734,206.938,30.562,123.107,217.34,154.762,74.357,148.824,203.436,177.464,23.419,134.806
7,173.448,176.959,203.035,184.657,89.678,187.624,206.61,161.193,126.323,202.973,30.473,119.993,209.247,148.522,71.182,143.074,204.438,178.754,23.812,135.696
7,185.66,187.066,212.051,195.136,81.271,184.793,206.232,157.313,128.251,204.192,29.696,120.735,217.803,155.071,75.336,149.407,205.745,179.67,24.217,136.545
7,176.869,179.59,205.067,187.333,84.745,179.05,199.314,154.286,130.996,209.548,31.07,123.967,208.985,148.406,71.178,142.923,204.671,178.745,23.853,135.776
7,180.285,182.101,207.842,190.274,97.59,184.954,201.666,161.422,130.762,205.273,29.959,122.017,213.073,151.21,74.408,146.282,205.978,180.267,24.204,136.828
7,178.673,181.296,207.127,189.243,102.277,187.142,204.024,164.487,134.419,211.215,31.072,125.575,210.364,148.757,72.663,144.007,210.69,185.298,25.879,140.573
7,178.313,180.259,205.463,188.202,87.72,183.8,206.168,159.266,135.244,211.495,32.053,126.258,226.876,164.972,81.65,157.769,207.141,182.185,24.611,137.999
7,172.152,180.02,210.759,187.54,94.758,191.457,209.374,165.052,130.796,207.964,33.341,124.12,212.749,151.502,76.135,146.864,210.008,185.072,25.797,140.252
7,170.724,177.824,209.659,186.066,93.819,193.96,213.347,166.931,132.799,208.618,32.043,124.522,213.639,151.267,72.594,145.869,212.081,186.872,26.508,141.771
7,185.227,187.483,213.258,195.522,90.289,190.721,211.227,163.972,131.583,206.157,31.527,123.097,216.96,155.603,76.099,149.581,204.779,181.327,22.958,136.418
7,177.122,181.109,208.141,188.948,75.094,178.985,202.334,152.141,132.309,211.137,33.723,125.827,215.333,154.511,75.492,148.532,210.333,185.115,25.756,140.37
7,182.409,184.111,208.152,191.72,95.955,188.318,206.749,163.625,131.631,208.408,31.838,124.01,212.731,150.622,75.444,146.315,215.517,189.921,27.993,144.413
7,182.632,185.159,211.056,193.146,83.06,184.016,205.143,157.355,134.626,210.413,31.316,125.494,216.126,155.166,76.254,149.243,210.533,185.431,25.989,140.613
7,181.456,185.721,212.977,193.504,96.108,188.356,208.337,164.192,137.403,215.445,32.614,128.46,216.823,154.337,76.941,149.374,216.771,191.413,28.414,145.479
7,177.252,180.867,208.763,188.964,115.151,197.301,213.316,175.301,134.7,212.852,33.567,127.075,216.382,153.82,75.977,148.762,204.908,178.742,23.749,135.818
7,185.063,186.927,211.215,194.58,95.846,186.534,203.734,162.015,134.665,213.344,33.038,127.08,218.322,158.178,79.768,152.191,216.704,191.891,28.034,145.491
7,186.243,187.794,212.342,195.641,68.161,169.234,191.804,143.084,130.779,204.241,29.885,121.63,216.268,154.43,77.059,149.302,217.773,192.662,28.852,146.381
7,184.199,185.993,212.586,194.391,86.171,187.42,208.584,160.639,132.967,211.841,33.408,126.185,218.516,156.406,76.401,150.454,210.011,184.882,25.481,140.104
7,182.631,185.196,211.199,193.219,87.304,184.548,206.739,159.526,139.457,217.642,33.189,130.074,214.111,154.302,75.602,148.109,209.193,183.726,25.36,139.409
7,192.176,196.68,207.837,198.909,158.013,98.859,190.727,210.374,132.391,210.62,32.99,125.423,218.246,157.813,77.724,151.313,212.882,187.803,26.802,142.448
8,182.955,186.779,197.581,189.189,111.422,197.899,205.343,171.518,133.844,208.248,25.068,122.362,218.683,156.193,71.87,148.932,209.908,185.554,24.843,140.068
8,184.445,188.449,200.255,191.226,105.028,192.035,201.766,166.282,136.623,212.319,24.04,124.257,220.447,157.364,68.38,148.705,209.284,185.349,24.454,139.743
8,190.679,194.449,204.187,196.301,114.107,197.59,205.918,172.457,131.675,208.387,22.091,120.763,214.504,153.574,70.161,146.12,212.185,187.597,25.781,141.803
8,185.102,188.999,202.897,192.506,120.117,195.326,199.044,171.476,135.306,209.082,25.708,123.312,214.914,153.351,68.887,145.735,220.094,195.996,28.913,148.268
8,179.599,183.267,194.208,185.447,127.465,201.264,204.898,177.868,130.137,209.999,21.409,120.583,212.621,149.683,67.648,143.197,211.998,188.674,25.574,142.104
8,184.956,187.967,198.551,190.299,128.923,203.889,207.528,179.956,128.556,208.541,20.011,119.132,215.788,153.94,73.042,147.634,212.405,189.138,25.712,142.413
8,182.667,186.182,197.113,188.387,124.459,198.459,204.508,175.865,133.436,207.517,23.289,121.402,217.377,156.442,68.133,147.619,215.252,191.262,26.93,144.443
8,178.017,180.484,192.545,183.603,108.474,187.85,191.587,162.654,128.22,200.999,20.951,116.687,210.622,150.839,64.182,141.861,216.707,192.705,27.519,145.586
8,185.941,189.222,198.528,191.053,111.461,195.282,203.899,170.15,136.586,212.419,22.765,123.883,209.37,148.712,65.33,141.241,202.028,177.149,21.93,133.773
8,185.877,189.037,198.397,190.957,109.792,191.664,197.889,166.33,128.351,209.857,23.026,120.499,212.464,149.372,66.181,142.606,206.733,184.175,23.177,138.182
