Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
11,193.415,189.989,187.874,190.416,74.679,174.666,198.401,149.326,124.007,185.375,6.485,105.263,218.696,142.039,54.041,138.278,221.793,178.318,31.797,143.917
11,192.331,189.659,187.27,189.756,75.069,176.461,201.175,150.922,123.97,185.076,6.57,105.181,217.895,141.697,54.17,137.954,220.525,176.888,31.136,142.813
11,193.129,189.379,186.943,189.731,79.426,178.632,201.96,153.401,121.573,180.497,7.937,103.303,217.462,141.156,53.795,137.489,220.433,176.604,31.139,142.676
11,193.93,190.278,188.041,190.715,78.713,177.906,201.867,152.93,126.771,188.419,7.752,107.63,220.233,143.697,55.211,139.72,220.254,176.203,31.369,142.553
11,191.592,188.664,186.871,189.015,78,178.162,202.355,152.893,122.885,181.611,7.599,104.018,214.59,139.27,52.734,135.592,222.553,178.608,32.066,144.339
11,190.125,186.633,184.287,187.001,79.415,181.286,205.487,155.418,124.985,184.276,7.982,105.745,218.507,142.176,54.175,138.32,221.438,177.618,31.462,143.449
11,193.129,189.236,186.425,189.535,82.917,188.364,214.576,161.927,122.701,182.091,8.13,104.265,215.068,139.45,53.553,136.058,220.786,176.579,31.28,142.815
11,192.383,188.91,186.997,189.38,72.718,171.665,196.144,146.871,135.364,199.176,8.288,114.298,218.53,142.116,54.391,138.348,222.805,178.46,32.044,144.352
11,192.136,188.808,187.147,189.349,74.759,173.673,197.705,148.805,133.598,195.45,8.538,112.563,216.977,141.599,54.917,137.906,220.723,177.028,31.249,142.957
11,188.819,185.598,183.835,186.082,77.435,176.662,200.9,151.711,133.508,195.955,8.216,112.578,218.012,141.643,54.068,137.95,220.335,176.543,31.301,142.66
11,195.9,191.84,188.854,192.121,75.715,175.844,200.276,150.66,136.421,199.218,7.445,114.419,218.19,142.426,54.182,138.317,220.677,177.168,31.186,142.966
11,185.538,183.998,184.348,184.719,74.87,174.547,198.869,149.485,135.096,198.536,7.752,113.823,218.002,141.885,53.965,138.037,221.05,177.097,31.482,143.146
11,193.501,189.449,186.524,189.744,78.305,177.362,201.324,152.458,135.486,198.644,8.09,114.101,218.367,141.98,54.255,138.199,221.717,177.983,31.451,143.66
11,192.035,188.689,186.732,189.153,73.51,174.001,198.706,148.764,136.55,199.556,8.396,114.883,218.381,142.283,54.544,138.485,219.924,175.836,30.83,142.139
11,200.472,196.64,193.234,196.687,76.138,176.281,200.906,151.159,138.328,201.522,9.164,116.4,218.616,142.537,54.936,138.717,217.718,173.635,30.185,140.44
11,189.161,185.145,182.426,185.492,77.556,178.714,203.157,153.18,133.57,195.636,8.567,112.63,217.47,141.758,54.234,137.915,224.979,181.308,32.911,146.331
11,193.685,190.7,189.644,191.387,71.274,172.3,198.506,147.308,135.532,198.452,8.961,114.342,218.912,142.735,54.785,138.858,221.542,177.429,31.743,143.497
11,196.003,192.522,189.689,192.667,74.449,174.154,198.965,149.186,137.161,200.228,8.926,115.487,218.574,142.503,54.521,138.538,220.238,175.835,31.076,142.301
11,192.628,188.87,185.63,188.932,75.642,174.79,199.473,149.997,133.844,197.468,7.698,113.016,219.017,142.525,54.852,138.859,219.717,175.428,31.057,141.982
11,202.02,198.069,194.485,198.052,80.637,182.377,206.874,156.652,137.573,200.974,8.425,115.71,218.598,142.779,55.234,138.932,222.572,178.307,31.963,144.202
11,195.528,191.58,188.753,191.876,79.36,182.138,207.607,156.286,131.94,193.693,7.927,111.226,218.072,141.872,54.098,138.094,220.383,176.122,31.306,142.525
11,195.45,191.607,188.417,191.753,83.384,188.662,214.287,162.104,132.979,195.18,8.323,112.184,218.715,142.915,54.846,138.871,219.391,175.025,30.731,141.632
11,199.755,195.702,192.121,195.762,88.191,173.242,196.626,152.758,135.972,199.715,8.572,114.788,218.098,141.812,53.858,137.924,223.351,179.314,32.427,144.953
11,194.664,191.038,187.782,191.046,84.324,165.833,189.573,146.753,135.277,198.124,7.87,113.799,218.605,142.248,54.697,138.521,221.496,177.226,31.57,143.355
11,196.573,192.647,189.682,192.86,82.783,164.807,189.113,145.737,134.959,198.296,8.194,113.836,219.378,142.832,54.63,138.985,222.002,177.899,31.685,143.796
11,197.598,193.808,191.026,194.003,85.764,169.313,193.481,149.72,134.661,197.646,7.682,113.364,216.982,140.716,53.675,137.16,216.161,172.377,29.667,139.354
11,190.59,187.583,185.254,187.79,84.126,171.577,195.598,150.594,133.06,194.616,7.6,111.805,215.009,139.156,52.669,135.643,220.874,176.618,31.309,142.862
11,194.78,190.814,187.83,191.006,86.838,176.043,200.356,154.577,139.053,202.765,8.244,116.756,218.362,141.88,53.446,137.971,222.172,177.896,31.771,143.872
11,196.079,192.197,189.16,192.378,85.872,170.346,194.988,150.563,131.41,193.984,8.102,111.182,218.235,142.159,54.673,138.376,221.05,176.495,31.515,142.94
11,193.955,189.895,186.471,189.98,79.472,165.461,189.516,145.013,134.981,197.723,7.791,113.537,217.787,141.1,53.537,137.508,220.776,176.637,31.354,142.846
11,196.188,192.3,189.134,192.365,79.41,164.585,189.257,144.578,129.597,191.786,7.791,109.748,219.413,143.221,55.007,139.255,220.855,176.284,31.511,142.801
12,193.889,187.013,179.07,186.851,76.502,172.671,196.067,148.483,135.481,198.502,7.418,113.839,221.251,144.861,54.915,140.458,221.797,177.734,31.726,143.681
12,195.254,190.024,185.182,190.121,77.136,174.647,198.268,150.07,132.56,195.294,7.707,111.871,219.08,142.466,54.132,138.585,220.285,176.655,31.035,142.618
12,193.918,187.092,180.556,187.124,75.935,173.948,197.867,149.309,133.008,197.604,7.552,112.722,218.756,142.533,54.241,138.525,221.15,177.215,31.402,143.198
12,193.889,188.549,183.296,188.513,76.075,172.209,195.977,148.183,137.708,200.972,7.143,115.333,218.516,142.481,54.077,138.371,221.95,177.918,31.841,143.837
12,194.916,189.913,185.82,190.17,78.522,178.721,202.67,153.362,133.816,197.738,8.246,113.258,218.822,143.405,55.158,139.236,217.01,172.958,30.07,139.951
12,195.414,190.307,185.094,190.23,75.254,175.309,199.853,150.212,134.428,199.294,7.904,113.876,215.738,140.333,53.158,136.503,223.724,180.356,32.399,145.438
