Name,Blank_R,Blank_G,Blank_B,Blank_I,BR_R,BR_G,BR_B,BR_I,BO_R,BO_G,BO_B,BO_I,GR_R,GR_G,GR_B,GR_I,GO_R,GO_G,GO_B,GO_I
12,61.261,75.513,100.67,79.16,120.639,50.929,55.538,75.924,89.012,66.732,45.277,66.932,101.319,37.974,29.565,56.334,88.708,59,24.45,57.193
12,56.192,61.677,76.276,64.888,112.657,46.685,50.352,69.677,86.848,64.102,42.195,64.33,103.934,39.854,31.959,58.731,88.128,60.864,25.815,58.319
12,39.7,51.154,72.222,54.28,124.144,53.101,58.352,78.695,91.694,70.13,48.648,70.175,99.463,35.53,28.397,54.679,88.284,61.138,25.309,58.204
12,40.832,54.029,80.962,58.529,122.65,51.97,55.774,76.913,85.885,61.435,40.927,62.852,95.856,35.991,28.707,53.493,84.249,54.876,18.94,52.574
12,36.247,53.093,83.656,57.627,120.503,50.316,55.77,75.818,87.56,62.954,40.946,63.813,99.582,37.075,30.268,55.762,84.841,54.227,20.906,53.345
12,44.997,57.78,79.998,60.839,117.932,47.814,54.163,73.439,92.207,69.328,48.509,70.011,99.938,37.726,30.321,55.981,85.748,56.527,22.597,54.851
12,33.866,50.053,79.824,54.543,120.187,51.837,55.401,75.857,81.927,59.803,38.635,59.98,98.728,35.538,28.505,54.569,82.427,53.029,17.046,50.684
12,38.041,54.005,82.474,58.174,120.187,51.837,55.401,75.857,89.873,66.871,45.642,67.383,103.791,40.612,32.682,58.913,86.487,57.228,23.376,55.589
12,28.126,44.566,74.716,49.044,111.448,44.763,49.778,68.608,84.661,61.369,41.682,62.788,97.297,34.66,27.736,53.356,86.638,57.01,21.768,54.998
13,57.822,70.156,94.451,74.217,130.464,58.585,62.223,83.582,85.134,62.696,41.039,62.925,102.401,39.282,32.21,58.263,82.126,53.196,21.127,52.158
13,42.879,56.256,81.061,60.043,130.464,58.585,62.223,83.582,83.073,60.814,38.769,60.928,101.4,37.844,29.844,56.457,85.329,57.859,25.496,56.278
13,51.593,66.141,92.135,69.994,123.98,52.522,58.65,78.682,87.844,65.596,44.607,65.914,103.88,40.621,33.446,59.496,84.798,56.684,25.184,55.584
13,49.965,64.699,90.565,68.404,119.869,52.175,54.521,75.639,84.269,62.75,42.566,63.207,102.505,39.802,32.717,58.356,82.329,55.102,23.808,53.765
13,41.268,56.42,83.57,60.416,118.896,49.778,54.802,74.818,84.737,63.774,43.828,64.232,102.09,39.437,33.264,58.175,82.634,54.173,23.62,53.533
13,52.853,65.598,91.115,69.986,118.896,49.778,54.802,74.818,90.016,65.942,45.018,66.956,109.234,46.254,38.592,64.685,82.491,54.275,23.314,53.399
13,44.647,59.386,85.555,63.191,128.481,56.534,60.6,81.609,82.62,60.952,40.92,61.543,100.786,39.43,33.306,58.088,84.144,55.086,23.538,54.288
13,37.698,52.083,78.785,56.18,108.37,43.225,49.286,67.291,84.657,62.604,42.407,63.281,94.367,33.68,28.483,52.488,80.671,53.204,21.99,51.948
13,51.148,64.04,87.708,67.64,103.405,39.998,45.058,62.827,86.302,63.909,43.417,64.5,96.542,35.675,30.433,54.514,81.794,53.496,22.613,52.711
13,35.551,51.598,81.075,56.018,110.385,44.785,48.188,67.692,74.104,51.976,31.162,52.248,96.239,36.226,30.33,54.542,79.922,51.449,20.234,50.587
